"","year","generation","sba","Per_Mice"
"791",2011,1,405,82.6388888888889
"792",2011,1,406,82.5757575757576
"793",2011,1,407,85.9712230215827
"794",2011,1,408,89.7810218978102
"795",2011,1,409,80.8333333333333
"796",2011,1,410,85.5421686746988
"797",2011,1,411,95.5056179775281
"798",2011,1,412,77.8481012658228
"799",2011,1,413,91.5032679738562
"800",2011,1,414,91.6666666666667
"801",2011,1,501,78.2608695652174
"802",2011,1,502,92.3076923076923
"803",2011,1,503,96.3636363636364
"804",2011,2,101,70
"805",2011,2,102,60
"806",2011,2,103,64.2857142857143
"807",2011,2,104,58.0645161290323
"808",2011,2,105,65.8536585365854
"809",2011,2,106,73.6842105263158
"810",2011,2,107,73.9130434782609
"811",2011,2,108,85
"812",2011,2,109,80.8510638297872
"813",2011,2,110,70.9677419354839
"814",2011,2,201,71.9298245614035
"815",2011,2,202,84.6153846153846
"816",2011,2,203,62.1621621621622
"817",2011,2,204,58.8235294117647
"818",2011,2,205,58.3333333333333
"819",2011,2,206,82.7586206896552
"820",2011,2,207,68.9655172413793
"821",2011,2,208,66.6666666666667
"822",2011,2,209,47.3684210526316
"823",2011,2,210,83.3333333333333
"824",2011,2,211,89.5833333333333
"825",2011,2,212,86.9565217391304
"826",2011,2,213,80.7692307692308
"827",2011,2,214,63.1578947368421
"828",2011,2,215,93.0232558139535
"829",2011,2,216,54.5454545454545
"830",2011,2,217,56.25
"831",2011,2,218,80.5555555555556
"832",2011,2,301,86
"833",2011,2,302,63.6363636363636
"834",2011,2,303,80.7692307692308
"835",2011,2,304,85.7142857142857
"836",2011,2,305,87.6712328767123
"837",2011,2,306,94
"838",2011,2,307,57.1428571428571
"839",2011,2,308,60
"840",2011,2,309,55.1724137931034
"841",2011,2,310,62.7450980392157
"842",2011,2,401,83.0188679245283
"843",2011,2,402,93.5483870967742
"844",2011,2,403,92.5925925925926
"845",2011,2,404,77.7777777777778
"846",2011,2,405,81.25
"847",2011,2,406,84
"848",2011,2,407,93.6170212765958
"849",2011,2,408,91.304347826087
"850",2011,2,409,86.6666666666667
"851",2011,2,411,95.6521739130435
"852",2011,2,412,88.8888888888889
"853",2011,2,413,93.3333333333333
"854",2011,2,414,77.4193548387097
"855",2011,2,501,95.3488372093023
"856",2011,2,502,97.7272727272727
"857",2014,1,101,61
"858",2014,1,102,56.8
"859",2014,1,103,48.8721804511278
"860",2014,1,104,44.7154471544715
"861",2014,1,105,57.5221238938053
"862",2014,1,106,73.972602739726
"863",2014,1,107,75.968992248062
"864",2014,1,108,91.5254237288136
"865",2014,1,109,80.7692307692308
"866",2014,1,110,70.5426356589147
"867",2014,1,201,81.7073170731707
"868",2014,1,202,81.8181818181818
"869",2014,1,203,62.7118644067797
"870",2014,1,204,56.9620253164557
"871",2014,1,205,62.015503875969
"872",2014,1,206,73.3333333333333
"873",2014,1,207,77.3913043478261
"874",2014,1,208,55.7142857142857
"875",2014,1,209,57.8947368421053
"876",2014,1,210,90.5882352941177
"877",2014,1,211,93.75
"878",2014,1,212,80.188679245283
"879",2014,1,213,83.5820895522388
"880",2014,1,214,66.025641025641
"881",2014,1,215,86.8965517241379
"882",2014,1,216,57.1428571428571
"883",2014,1,217,53.7414965986395
"884",2014,1,218,64.9350649350649
"885",2014,1,301,88.8888888888889
"886",2014,1,302,76.4705882352941
"887",2014,1,303,83.7606837606838
"888",2014,1,304,91.304347826087
"889",2014,1,305,85.2713178294574
"890",2014,1,306,92.8571428571429
"891",2014,1,307,59.8290598290598
"892",2014,1,308,73.2558139534884
"893",2014,1,309,77.2727272727273
"894",2014,1,310,54.1666666666667
"895",2014,1,401,86
"896",2014,1,402,70.6293706293706
"897",2014,1,403,75.1412429378531
"898",2014,1,404,79.874213836478
"899",2014,1,405,86.6666666666667
"900",2014,1,406,85.0746268656716
"901",2014,1,407,90
"902",2014,1,408,88.4892086330935
"903",2014,1,409,81.25
"904",2014,1,410,84.4155844155844
"905",2014,1,411,94.2528735632184
"906",2014,1,412,81.2154696132597
"907",2014,1,413,89.9280575539568
"908",2014,1,414,84.8101265822785
"909",2014,1,501,88.4210526315789
"910",2014,1,502,96.6292134831461
"911",2014,1,503,97.8723404255319
"912",2014,2,101,53.6585365853659
"913",2014,2,102,63.6363636363636
"914",2014,2,103,48.1481481481482
"915",2014,2,104,56.5217391304348
"916",2014,2,105,62.5
"917",2014,2,106,76.6666666666667
"918",2014,2,107,80
"919",2014,2,108,95.9183673469388
"920",2014,2,109,86.8421052631579
"921",2014,2,110,74.0740740740741
"922",2014,2,201,80.4347826086957
"923",2014,2,202,77.5
"924",2014,2,203,66.6666666666667
"925",2014,2,204,64.5161290322581
"926",2014,2,205,77.7777777777778
"927",2014,2,206,92.5925925925926
"928",2014,2,207,78.5714285714286
"929",2014,2,208,47.0588235294118
"930",2014,2,209,73.6842105263158
"931",2014,2,210,90.1960784313725
"932",2014,2,211,97.1428571428571
"933",2014,2,212,87.7551020408163
"934",2014,2,213,85.1851851851852
"935",2014,2,214,87.1794871794872
"936",2014,2,215,94.1176470588235
"937",2014,2,216,62.5
"938",2014,2,217,68.4210526315789
"939",2014,2,218,73.5294117647059
"940",2014,2,301,95.3488372093023
"941",2014,2,302,78.4313725490196
"942",2014,2,303,93.1034482758621
"943",2014,2,304,95.7746478873239
"944",2014,2,305,89.873417721519
"945",2014,2,306,96.2962962962963
"946",2014,2,307,68.8888888888889
"947",2014,2,308,80
"948",2014,2,309,81.8181818181818
"949",2014,2,310,73.2142857142857
"950",2014,2,401,89.6103896103896
"951",2014,2,402,88.2352941176471
"952",2014,2,403,96.2962962962963
"953",2014,2,404,83.3333333333333
"954",2014,2,405,88.3333333333333
"955",2014,2,406,80.6451612903226
"956",2014,2,407,91.6666666666667
"957",2014,2,408,96.969696969697
"958",2014,2,409,86.6666666666667
"959",2014,2,410,90.3225806451613
"960",2014,2,412,89.2857142857143
"961",2014,2,413,96.2962962962963
"962",2014,2,414,88.8888888888889
"963",2014,2,501,93.75
"964",2014,2,502,92.5
"965",2017,1,101,51.9607843137255
"966",2017,1,102,55.6521739130435
"967",2017,1,103,45.4545454545455
"968",2017,1,104,49.5798319327731
"969",2017,1,105,68.2242990654206
"970",2017,1,106,68.0555555555556
"971",2017,1,107,67.7966101694915
"972",2017,1,108,85.7142857142857
"973",2017,1,109,72.3684210526316
"974",2017,1,110,55.5555555555556
"975",2017,1,201,78.125
"976",2017,1,202,83.3333333333333
"977",2017,1,203,56.3636363636364
"978",2017,1,204,67.8571428571429
"979",2017,1,205,75.3731343283582
"980",2017,1,206,71.7391304347826
"981",2017,1,207,80.7228915662651
"982",2017,1,208,76.1904761904762
"983",2017,1,209,51.25
"984",2017,1,210,85.7142857142857
"985",2017,1,211,92.2680412371134
"986",2017,1,212,76.6666666666667
"987",2017,1,213,90.0826446280992
"988",2017,1,214,78.740157480315
"989",2017,1,215,91.2162162162162
"990",2017,1,216,60.377358490566
"991",2017,1,217,60.8695652173913
"992",2017,1,218,68.2926829268293
"993",2017,1,301,84.5238095238095
"994",2017,1,302,70.9219858156028
"995",2017,1,303,85.1851851851852
"996",2017,1,304,90.6666666666667
"997",2017,1,305,84.4660194174757
"998",2017,1,306,91.8604651162791
"999",2017,1,307,56.7307692307692
"1000",2017,1,308,74.6666666666667
"1001",2017,1,309,80.5555555555556
"1002",2017,1,310,58.1818181818182
"1003",2017,1,401,91.8518518518518
"1004",2017,1,402,78.2258064516129
"1005",2017,1,403,72.8395061728395
"1006",2017,1,404,71.0344827586207
"1007",2017,1,405,89.4736842105263
"1008",2017,1,406,91.2087912087912
"1009",2017,1,407,88.3838383838384
"1010",2017,1,408,86.6666666666667
"1011",2017,1,409,85.7142857142857
"1012",2017,1,410,94.0298507462687
"1013",2017,1,411,93.5483870967742
"1014",2017,1,412,71.4285714285714
"1015",2017,1,413,81.0344827586207
"1016",2017,1,414,80
"1017",2017,1,501,77.9411764705882
"1018",2017,1,502,94.8717948717949
"1019",2017,1,503,95.3488372093023
"1020",2017,2,101,69.6969696969697
"1021",2017,2,102,50
"1022",2017,2,103,58.3333333333333
"1023",2017,2,104,58.8235294117647
"1024",2017,2,105,69.0476190476191
"1025",2017,2,106,71.4285714285714
"1026",2017,2,107,70
"1027",2017,2,109,81.25
"1028",2017,2,110,50
"1029",2017,2,201,76.5957446808511
"1030",2017,2,202,85.1063829787234
"1031",2017,2,203,44.1176470588235
"1032",2017,2,204,61.1111111111111
"1033",2017,2,205,84.6153846153846
"1034",2017,2,206,94.4444444444444
"1035",2017,2,207,93.3333333333333
"1036",2017,2,208,86.6666666666667
"1037",2017,2,209,77.7777777777778
"1038",2017,2,210,90.6976744186046
"1039",2017,2,211,94.2857142857143
"1040",2017,2,212,80.6451612903226
"1041",2017,2,213,90
"1042",2017,2,214,86.4864864864865
"1043",2017,2,215,93.9393939393939
"1044",2017,2,216,64.7058823529412
"1045",2017,2,217,61.1111111111111
"1046",2017,2,218,68.8888888888889
"1047",2017,2,301,91.4285714285714
"1048",2017,2,302,77.7777777777778
"1049",2017,2,303,87.1794871794872
"1050",2017,2,304,96.1538461538462
"1051",2017,2,305,85.1851851851852
"1052",2017,2,306,90.3846153846154
"1053",2017,2,307,72.5
"1054",2017,2,308,75
"1055",2017,2,309,75.609756097561
"1056",2017,2,310,74.5454545454545
"1057",2017,2,401,86.4406779661017
"1058",2017,2,402,84.8484848484848
"1059",2017,2,403,75
"1060",2017,2,404,66.6666666666667
"1061",2017,2,405,73.5294117647059
"1062",2017,2,406,91.6666666666667
"1063",2017,2,407,93.9393939393939
"1064",2017,2,408,92
"1065",2017,2,409,80
"1066",2017,2,410,89.6551724137931
"1067",2017,2,411,97.2972972972973
"1068",2017,2,412,82.6086956521739
"1069",2017,2,414,79.1666666666667
"1070",2017,2,501,87.5
